SMILE A,SMILE B,SMILE C,Young's Modulus (kPa) log10,Swelling Ratio (times),Source,Young's Modulus (kPa)
[*]C(C)C[*],O=C([*])C1=CC=C2C=C(C=CC2=C1)OC(C3=CC=C(C=C3)O[*])=O,,6.176091259055681,,10.1016_j.eurpolymj.2015.07.057_part_1.txt_段1_Material1,1500000.0000000005
[*]C(C)C[*],O=C([*])OC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*],,6.079181246047625,,10.1002_app.38764_part_1.txt_段1_Material1,1200000.0000000007
[*]C(C)C[*],OC(COCC1OC(OC2C(COCC(O)=O)OC([*])C(O)C2O)C(O)C(O)C1O[*])=O,,6.033423755486949,,10.1007_s10853-021-06383-2_part_3.txt_段1_Material1,1079999.9999999993
[*]C(C)C[*],OCC(C(C(C1N)O)O[*])OC1OC2C(OC(C(C2O)N)[*])CO,,6.6020599913279625,,10.1016_j.conbuildmat.2017.04.035_part_3.txt_段1_Material1,4000000.000000001
[*]C(C)C[*],OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,,6.26142703676955,,10.3390_polym8040129_part_2.txt_段1_Material1,1825689.9999999984
[*]C(C)C[*],OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,,6.363611979892144,,10.1002_app.34308_part_2.txt_段1_Material1,2309999.999999998
[*]C(C)C[*],[*]C(C)C[*],,6.193124598354461,,10.3390_ma9050314_part_1.txt_段1_Material1,1559999.9999999984
[*]C(C)C[*],[*]C(C1=CC=C(C(OCCCCO[*])=O)C=C1)=O,,6.230448921378274,,10.1002_pi.5522_part_3.txt_段1_Material1,1700000.0000000007
[*]C(C)C[*],[*]C(CCCCC(OCCCCO[*])=O)=O,,5.599883072073688,,10.1016_j.polymer.2020.122758_part_5.txt_段1_Material4,397999.9999999998
[*]C(C)C[*],[*]C(N(CN(C(OCOC(N(CN(C(OCCO[*])=O)[H])[H])=O)=O)[H])[H])=O,,4.153204900084284,,10.1021_la4023079_part_1.txt_段1_Material1,14229.999999999993
[*]C(C)C[*],[*]C/C=C/C[*],,7.498310553789601,,10.1515_secm.2011.011_part_1.txt_段1_Material4,31500000.000000026
[*]C(C)C[*],[*]C1=C(C=CN2)C2=C([*])C(O)=C1O,,6.357934847000454,,10.1016_j.matdes.2020.109004_part_2.txt_段1_Material1,2280000.000000001
[*]C(C)C[*],[*]C1C(OC(C(C1O)O)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O[*])CO)CO)CO,,6.220108088040055,,10.1021_ie4025243_part_1.txt_段1_Material1,1659999.9999999995
[*]C(C)C[*],[*]CC(C#N)[*],,7.4954055631461936,,10.1002_app.32936_part_2.txt_段1_Material1,31290000.00000002
[*]C(C)C[*],[*]CC(C1=CC=C(C=C1)S(O)(=O)=O)[*],,6.096910013008056,,10.1016_j.eurpolymj.2009.07.019_part_1.txt_段1_Material3,1249999.9999999995
[*]C(C)C[*],[*]CC(C1=CC=CC=C1)[*],,5.149834696715785,,10.1177_0892705718797153_part_2.txt_段1_Material1,141199.99999999997
[*]C(C)C[*],[*]CC(CCCC(CC)CC([*])C1=CC=CC=C1)C2=CC=CC=C2,,5.814394112097142,,10.1177_0892705713518792_part_2.txt_段1_Material2,652220.0000000001
[*]C(C)C[*],[*]CC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*])O,,6.298853076409706,,10.1002_pc.24237_part_2.txt_段1_Material1,1989999.9999999988
[*]C(C)C[*],[*]CC(OC(O[*])=O)C,,6.079181246047625,,10.1002_app.45266_part_2.txt_段1_Material1,1200000.0000000007
[*]C(C)C[*],[*]CC([*])CC,,5.663700925389648,,10.1088_1757-899x_490_2_022037_part_2.txt_段1_Material1,460999.9999999998
[*]C(C)C[*],[*]CC=CCCC(C#N)[*],,6.004321373782642,,10.1177_0307174x1704400603_part_1.txt_段1_Material1,1009999.9999999991
[*]C(C)C[*],[*]CC=CCCC(C1=CC=CC=C1)[*],,5.786751422145561,,10.1088_1755-1315_596_1_012015_part_1.txt_段1_Material1,611999.9999999997
[*]C(C)C[*],[*]CCC(CCCC(CCCC(C[*])C)C)C,,6.176091259055681,,10.3139_217.2411_part_4.txt_段1_Material1,1500000.0000000005
[*]C(C)C[*],[*]CCC(CCCCCC)C[*],,6.0,,10.1002_pc.25672_part_1.txt_段1_Material1,1000000.0
[*]C(C)C[*],[*]CCCC(C1C([*])C2CC1C/C2=C/C)C,,5.5301996982030825,,10.3139_217.3286_part_2.txt_段1_Material1,339000.0000000003
[*]C(C)C[*],[*]CCCC(CCCCCC)[*],,5.607455023214668,,10.1177_0095244312465298_part_2.txt_段1_Material3,404999.9999999997
[*]C(C)C[*],[*]CCCC([*])OC(C)=O,,4.711807229041191,,10.1002_pc.23159_part_1.txt_段1_Material1,51499.99999999997
[*]C(C)C[*],[*]CCN[*],,6.188647295999718,,10.1016_j.compstruct.2018.01.090_part_2.txt_段1_Material1,1544000.000000001
[*]C(C)C[*],[*]CC[*],,6.0,,10.1007_s10965-013-0303-5_part_2.txt_段1_Material1,1000000.0
[*]C(C)C[*],[*]NCCCCCCCCCCCC([*])=O,,6.278753600952829,,10.1002_pc.24376_part_1.txt_段1_Material1,1899999.9999999995
[*]C(C)C[*],[*]OC(CC(OC(CC([*])=O)CC)=O)C,,5.77451696572855,,10.1002_app.37957_part_1.txt_段1_Material1,595000.0000000003
[*]C(C)C[*],[*]OC1C(C(O)=O)OC(OC2C(NC(C)=O)C([*])OC(CO)C2O)C(O)C1O,,6.377124042346456,,10.3390_ma8030992_part_2.txt_段1_Material3,2383000.0000000014
[*]C(C)C[*],[*]OC1OC(CO)C(OC2C(O)C(O)C([*])C(CO)O2)C(O)C1O,,5.93801909747621,,10.3390_fib6040094_part_1.txt_段1_Material1,866999.9999999993
[*]C(C)C[*],[*]OCC[*],,6.0,,10.1002_macp.201300355_part_2.txt_段1_Material1,1000000.0
[*]C(C)C[*],[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],,6.332236415491443,,10.1002_app.33611_part_1.txt_段1_Material1,2148999.9999999986
[*]C(C)C[*],[H]N(C([H])([H])C(N([H])C(C)([H])C(N(C([H])([H])C([*])=O)[H])=O)=O)C(C(N([*])[H])(C)[H])=O,,6.165244326125311,,10.1016_j.compositesb.2019.02.044_part_1.txt_段1_Material1,1463000.0000000012
[*]C(C1=CC=C(C(NC2=CC=C(N[*])C=C2)=O)C=C1)=O,OC1=C(C=CC=C1CC2=CC=CC([*])=C2O)CC3=CC=CC([*])=C3O,,6.969415912353981,,10.1002_pc.24847_part_2.txt_段1_Material1,9320000.0
[*]C(C1=CC=C(C(OCCCCO[*])=O)C=C1)=O,O=C(C1=CC=C(C=C1)C(OCC[*])=O)O[*],,6.72916478969277,,10.1002_adv.21918_part_2.txt_段1_Material1,5359999.999999997
[*]C(C1=CC=C(C(OCCCCO[*])=O)C=C1)=O,O=C([*])C1=CC=C2C=C(C=CC2=C1)OC(C3=CC=C(C=C3)O[*])=O,,6.3979400086720375,,10.1016_j.matdes.2012.05.052_part_1.txt_段1_Material1,2499999.9999999995
[*]C(C1=CC=C(C(OCCCCO[*])=O)C=C1)=O,O=C([*])OC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*],,6.4269989587565375,,10.1007_s10692-018-9914-2_part_1.txt_段1_Material1,2673000.0000000014
[*]C(C1=CC=C(C(OCCCCO[*])=O)C=C1)=O,OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,,6.380211241711606,,10.1177_0021998319830775_part_2.txt_段1_Material1,2400000.000000002
[*]C(C1=CC=C(C(OCCCCO[*])=O)C=C1)=O,[*]CC(C#N)[*],,6.3979400086720375,,10.3144_expresspolymlett.2012.49_part_2.txt_段1_Material2,2499999.9999999995
[*]C(C1=CC=C(C(OCCCCO[*])=O)C=C1)=O,[*]CC(C(OCC)=O)[*],,3.556302500767288,,10.1039_d1py00076d_part_2.txt_段1_Material1,3600.0000000000073
[*]C(C1=CC=C(C(OCCCCO[*])=O)C=C1)=O,[*]CCC(CCCC(CCCC(C[*])C)C)C,,6.633468455579586,,10.1016_j.compscitech.2016.01.015_part_2.txt_段1_Material1,4299999.999999997
[*]C(C1=CC=C(C(OCCCCO[*])=O)C=C1)=O,[*]CCC(CCCCCC)C[*],,6.243038048686294,,10.1002_app.40660_part_2.txt_段1_Material1,1750000.0
[*]C(C1=CC=C(C(OCCCCO[*])=O)C=C1)=O,[*]CCCCO[*],,6.176091259055681,,10.1002_pen.24792_part_1.txt_段1_Material1,1500000.0000000005
[*]C(C1=CC=C(C(OCCCCO[*])=O)C=C1)=O,[*]OCCCCOC(CCC([*])=O)=O,,4.770852011642144,,10.1016_j.matchemphys.2020.124183_part_1.txt_段1_Material1,58999.99999999994
[*]C(C1=CC=C(C(OCCCCO[*])=O)C=C1)=O,[*]OCCOC(CC(C([*])=O)C(C1CCCCC1)CC(CC(O)=O)C(OCCO)=O)=O,,6.3979400086720375,,10.1016_j.compositesb.2018.04.023_part_1.txt_段1_Material1,2499999.9999999995
[*]C(C1=CC=C(C(OCCCCO[*])=O)C=C1)=O,[H]N(C([H])([H])C(N([H])C(C)([H])C(N(C([H])([H])C([*])=O)[H])=O)=O)C(C(N([*])[H])(C)[H])=O,,6.419955748489758,,10.1007_s00289-011-0509-9_part_2.txt_段1_Material2,2630000.000000001
[*]C(C1=CC=C(C=C1)C(OCCCCOC(C2=CC=C(C=C2)C(OCCCCO[*])=O)=O)=O)=O,[*]OCC[*],,4.948070481518941,,10.1021_acs.iecr.7b00904_part_1.txt_段1_Material1,88729.99999999991
[*]C(C=C1)=CC=C1S[*],O=C([*])C1=CC=C2C=C(C=CC2=C1)OC(C3=CC=C(C=C3)O[*])=O,,6.284656282788515,,10.1007_s10853-011-5745-8_part_2.txt_段1_Material1,1925999.9999999981
[*]C(C=C1)=CC=C1S[*],[*]C(C=C1)=CC=C1S[*],,6.556302500767287,,10.1002_app.41986_part_2.txt_段1_Material2,3599999.9999999963
[*]C(C=C1)=CC=C1S[*],[*]OCCCCOC(CCC([*])=O)=O,,4.858537197569639,,10.1021_acs.iecr.5b00637_part_2.txt_段1_Material3,72199.99999999997
[*]C(C=C1)=CC=C1S[*],[*]OCC[*],,5.230448921378274,,10.1016_j.memsci.2017.02.040_part_2.txt_段1_Material1,170000.00000000006
[*]C(CCCCC(OCCCCO[*])=O)=O,COC(C(C[*])([*])C)=O,,4.728028954420519,,10.1016_j.ijbiomac.2019.02.159_part_1.txt_段1_Material1,53460.00000000004
[*]C(CCCCC(OCCCCO[*])=O)=O,O=C([*])C(C)O[*],,4.0,,10.3390_ma13214897_part_3.txt_段1_Material1,10000.0
[*]C(CCCCC(OCCCCO[*])=O)=O,OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,,4.826074802700826,,10.1002_polb.24139_part_3.txt_段1_Material1,66999.99999999993
[*]C(CCCCC(OCCCCO[*])=O)=O,[*]C(CCCCCO[*])=O,,5.760422483423212,,10.1016_j.eurpolymj.2018.09.036_part_3.txt_段1_Material2,575999.9999999998
[*]C(CCCCC(OCCCCO[*])=O)=O,[*]C1C(OC(C(C1O)O)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O[*])CO)CO)CO,,5.00987563371216,,10.1016_j.polymertesting.2018.07.009_part_3.txt_段1_Material2,102300.0
[*]C(CCCCC(OCCCCO[*])=O)=O,[*]CC(OC(O[*])=O)C,,5.041392685158225,,10.1007_s11814-017-0066-5_part_2.txt_段1_Material1,110000.00000000009
[*]C(CCCCC(OCCCCO[*])=O)=O,[*]CC([*])Cl,,5.61066016308988,,10.1007_s00289-014-1137-y_part_4.txt_段1_Material2,407999.99999999965
[*]C(CCCCC(OCCCCO[*])=O)=O,[*]OCC[*],,5.045322978786658,,10.1002_app.44498_part_2.txt_段1_Material1,111000.00000000004
[*]C(CCCCCO[*])=O,C/C(C[*])=C/C[*],,5.96189547366785,,10.1007_s10924-012-0567-6_part_1.txt_段1_Material1,915999.9999999992
[*]C(CCCCCO[*])=O,C[Si](O[*])(C)[*],,4.022428371185487,,10.1016_j.matlet.2014.05.184_part_1.txt_段1_Material1,10530.00000000002
[*]C(CCCCCO[*])=O,O=C(C1=CC=C(C=C1)C(OCC[*])=O)O[*],,4.468347330412158,,10.1007_s00289-020-03473-0_part_5.txt_段1_Material1,29400.00000000003
[*]C(CCCCCO[*])=O,O=C(CCCCC(N(CCCCCCN([*])[H])[H])=O)[*],,5.748188027006201,,10.1002_pc.25539_part_4.txt_段1_Material2,560000.0000000003
[*]C(CCCCCO[*])=O,O=C(N1C(C([*])=O)CC(O)C1)CNC(C2CCCN2[*])=O,,4.389095173354185,,10.1021_acsabm.0c01084_part_1.txt_段1_Material1,24495.999999999978
[*]C(CCCCCO[*])=O,O=C([*])C(C)O[*],,5.781036938621132,,10.1002_pc.22488_part_1.txt_段1_Material1,604000.0000000006
[*]C(CCCCCO[*])=O,O=C([*])CCCCCO[*],,4.0,,10.1016_j.actbio.2016.12.008_part_2.txt_段1_Material1,10000.0
[*]C(CCCCCO[*])=O,O=C([*])OC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*],,4.812913356642856,,10.1039_c7tb00419b_part_6.txt_段1_Material1,65000.000000000015
[*]C(CCCCCO[*])=O,O=C1CCCN1C([*])C[*],,5.68930885912362,,10.1016_j.polymer.2011.06.039_part_1.txt_段1_Material4,488999.99999999953
[*]C(CCCCCO[*])=O,OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,,4.7160033436348,,10.1016_j.scp.2021.100404_part_1.txt_段1_Material1,52000.00000000014
[*]C(CCCCCO[*])=O,OCC1OC(C(C(C1O)O[*])O)OC2C(C(C(OC2COS(=O)(O)=O)[*])NC(C)=O)O,,6.763427993562937,,10.4188_jte.63.1_part_1.txt_段1_Material1,5799999.999999994
[*]C(CCCCCO[*])=O,OCC1OC(OC2C(O)C(O)C(O[*])OC2CO)C(O)C(O)C1[*],,3.832508912706236,,10.3390_ma13173853_part_3.txt_段1_Material1,6799.999999999997
[*]C(CCCCCO[*])=O,[*]C(CCCCC(OCCCCO[*])=O)=O,,3.4771212547196626,,10.1016_j.polymertesting.2019.05.004_part_2.txt_段1_Material1,3000.000000000001
[*]C(CCCCCO[*])=O,[*]C(CCCCCO[*])=O,,5.285557309007774,,10.1016_j.ijbiomac.2021.05.163_part_2.txt_段1_Material1,193000.00000000006
[*]C(CCCCCO[*])=O,[*]C(N(CN(C(OCOC(N(CN(C(OCCO[*])=O)[H])[H])=O)=O)[H])[H])=O,,4.4048337166199385,,10.1002_app.38408_part_1.txt_段1_Material1,25400.000000000025
[*]C(CCCCCO[*])=O,[*]C([C@H](C)OC([C@H](C)O[*])=O)=O,,4.79982283099332,,10.1002_marc.201600414_part_1.txt_段1_Material1,63070.00000000006
[*]C(CCCCCO[*])=O,[*]C([H])([H])C(O)([H])[*],,6.698970004336019,,10.3390_ma11061006_part_2.txt_段1_Material3,4999999.999999999
[*]C(CCCCCO[*])=O,[*]C1=C(C=CN2)C2=C([*])C(O)=C1O,,4.017033339298781,,10.1038_s41598-019-39457-y_part_2.txt_段1_Material1,10400.00000000001
[*]C(CCCCCO[*])=O,[*]C1=CC=C([*])N1,,4.544068044350276,,10.3389_fbioe.2019.00266_part_3.txt_段1_Material1,35000.0
[*]C(CCCCCO[*])=O,[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O,,3.342422680822206,,10.1016_j.cej.2015.04.038_part_2.txt_段1_Material2,2199.9999999999995
[*]C(CCCCCO[*])=O,[*]C1C(OC(C(C1O)O)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O[*])CO)CO)CO,,6.0,,10.1016_j.bioactmat.2020.02.006_part_1.txt_段1_Material1,1000000.0
[*]C(CCCCCO[*])=O,[*]CC(C#N)[*],,4.562173863364649,,10.1007_s12221-018-8233-9_part_2.txt_段1_Material1,36490.00000000004
[*]C(CCCCCO[*])=O,[*]CC(C1=CC=C(C=C1)S(=O)([O-])=O)[*],,5.477121254719663,,10.1002_mame.201700463_part_1.txt_段1_Material1,300000.0000000001
[*]C(CCCCCO[*])=O,[*]CC(C1=CC=CC=C1)C/C=C/C[*],,5.064457989226918,,10.1007_s10924-019-01522-y_part_2.txt_段1_Material2,115999.99999999991
[*]C(CCCCCO[*])=O,[*]CC(C1=CC=CC=C1)[*],,7.176091259055681,,10.1149_1945-7111_aba3fd_part_2.txt_段1_Material4,15000000.000000004
[*]C(CCCCCO[*])=O,[*]CC(CC(C#N)[*])C1=CC=CC=C1,,6.041392685158225,,10.1016_j.polymer.2019.121984_part_1.txt_段1_Material2,1100000.0000000007
[*]C(CCCCCO[*])=O,[*]CC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*])O,,5.541579243946581,,10.1002_app.49886_part_3.txt_段1_Material1,347999.9999999999
[*]C(CCCCCO[*])=O,[*]CC(O)COC(CCCCCCCCC(O[*])=O)=O,,4.994317152669637,,10.1039_c7qm00600d_part_4.txt_段1_Material1,98699.99999999997
[*]C(CCCCCO[*])=O,[*]CC([*])Cl,,5.079181246047625,,10.1016_j.polymer.2016.09.079_part_3.txt_段1_Material1,120000.00000000007
[*]C(CCCCCO[*])=O,[*]CC=CCCC(C#N)[*],,4.54282542695918,,10.1016_j.matdes.2019.108210_part_5.txt_段1_Material1,34899.999999999985
[*]C(CCCCCO[*])=O,[*]CCN[*],,6.477121254719663,,10.1177_0040517520912478_part_3.txt_段1_Material1,3000000.000000001
[*]C(CCCCCO[*])=O,[*]CC[*],,5.571708831808688,,10.3390_polym11111874_part_4.txt_段1_Material1,373000.0000000002
[*]C(CCCCCO[*])=O,[*]N1C(C2=CC3=C(C=C2C1=O)C(N(C3=O)C4=CC=C(C=C4)OC5=CC=C(C=C5)[*])=O)=O,,6.633468455579586,,10.1039_c5cc03137k_part_2.txt_段1_Material1,4299999.999999997
[*]C(CCCCCO[*])=O,[*]NC(C(N1CCCC1C(NCC(N2CC(CC2C(NC(C(NCC([*])=O)=O)CO)=O)O)=O)=O)=O)CCCCN,,4.212187604403958,,10.1177_1528083721991595_part_4.txt_段1_Material1,16300.000000000011
[*]C(CCCCCO[*])=O,[*]NC(C(O)=O)CCC([*])=O,,4.704853744566289,,10.1177_0040517518775923_part_2.txt_段1_Material2,50682.0
[*]C(CCCCCO[*])=O,[*]OC1C(C(O)=O)OC(OC2C(NC(C)=O)C([*])OC(CO)C2O)C(O)C1O,,5.518513939877887,,10.3390_polym12112587_part_1.txt_段1_Material2,329999.9999999997
[*]C(CCCCCO[*])=O,[*]OCCOC(CC(C([*])=O)C(C1CCCCC1)CC(CC(O)=O)C(OCCO)=O)=O,,4.792391689498253,,10.1016_j.polymer.2018.06.024_part_2.txt_段1_Material1,61999.99999999981
[*]C(CCCCCO[*])=O,[*]OCC[*],,4.117271295655764,,10.1080_1023666x.2019.1598641_part_1.txt_段1_Material1,13100.000000000005
[*]C(CCCCCO[*])=O,[*]O[C@H](C)CC([*])=O,,5.089905111439398,,10.3390_ma13173853_part_3.txt_段1_Material2,123000.00000000003
[*]C(CCCCCO[*])=O,[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],,4.683947130751513,,10.1002_pc.22191_part_1.txt_段1_Material1,48300.00000000005
[*]C(CCCCCO[*])=O,[H]N(C([H])([H])C(N([H])C(C)([H])C(N(C([H])([H])C([*])=O)[H])=O)=O)C(C(N([*])[H])(C)[H])=O,,5.903089986991944,,10.1002_bip.22016_part_1.txt_段1_Material1,800000.0000000003
[*]C(F)(C(F)([*])F)F,COC(C(C[*])([*])C)=O,,5.477121254719663,,10.1016_j.apsusc.2018.12.229_part_1.txt_段1_Material1,300000.0000000001
[*]C(F)(C(F)([*])F)F,O=C([*])CCCCCN[*],,6.4623979978989565,,10.1177_0892705713484742_part_1.txt_段1_Material1,2900000.000000003
[*]C(F)(C(F)([*])F)F,[*]NC(C1=CC=C2C(C(N(C2=O)C3=CC=C(C=C3)CC4=CC=C([*])C=C4)=O)=C1)=O,,4.76789761601809,,10.1016_j.matlet.2016.06.074_part_2.txt_段1_Material1,58599.99999999996
[*]C(N(CN(C(OCOC(N(CN(C(OCCO[*])=O)[H])[H])=O)=O)[H])[H])=O,C/C(C[*])=C/C[*],,4.643452676486188,,10.1007_s13233-014-2077-y_part_1.txt_段1_Material2,44000.000000000044
[*]C(N(CN(C(OCOC(N(CN(C(OCCO[*])=O)[H])[H])=O)=O)[H])[H])=O,CCCCCCC1=C(SC([*])=C1)[*],,5.811709026696192,,10.1002_app.38397_part_2.txt_段1_Material2,648200.0000000019
[*]C(N(CN(C(OCOC(N(CN(C(OCCO[*])=O)[H])[H])=O)=O)[H])[H])=O,COC(C(C[*])([*])C)=O,,4.887054378050957,,10.1016_j.compscitech.2013.08.011_part_1.txt_段1_Material1,77099.99999999997
[*]C(N(CN(C(OCOC(N(CN(C(OCCO[*])=O)[H])[H])=O)=O)[H])[H])=O,C[Si](C)(C[*])O[*],,3.857332496431269,,10.5254_rct.15.84885_part_1.txt_段1_Material1,7200.000000000008
[*]C(N(CN(C(OCOC(N(CN(C(OCCO[*])=O)[H])[H])=O)=O)[H])[H])=O,C[Si](O[*])(C)[*],,3.792391689498254,,10.4236_ojsta.2015.43005_OA_part_3.txt_段1_Material1,6200.0
[*]C(N(CN(C(OCOC(N(CN(C(OCCO[*])=O)[H])[H])=O)=O)[H])[H])=O,O=C(O)C([*])C[*],,4.382017042574868,,10.1016_j.polymer.2013.07.005_part_2.txt_段1_Material1,24099.999999999996
[*]C(N(CN(C(OCOC(N(CN(C(OCCO[*])=O)[H])[H])=O)=O)[H])[H])=O,O=C([*])C(C)O[*],,6.079181246047625,,10.1088_1361-665x_aab417_part_2.txt_段1_Material1,1200000.0000000007
[*]C(N(CN(C(OCOC(N(CN(C(OCCO[*])=O)[H])[H])=O)=O)[H])[H])=O,O=C([*])OC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*],,5.658011396657113,,10.1080_03602559.2012.671426_part_1.txt_段1_Material1,455000.00000000023
[*]C(N(CN(C(OCOC(N(CN(C(OCCO[*])=O)[H])[H])=O)=O)[H])[H])=O,O=C1CCCN1C([*])C[*],,3.8790958795000727,,10.1016_j.matdes.2013.11.029_part_1.txt_段1_Material1,7569.999999999999
[*]C(N(CN(C(OCOC(N(CN(C(OCCO[*])=O)[H])[H])=O)=O)[H])[H])=O,[*]C(C)C[*],,6.079181246047625,,10.4028_www.scientific.net_amr.849.121_part_1.txt_段1_Material1,1200000.0000000007
[*]C(N(CN(C(OCOC(N(CN(C(OCCO[*])=O)[H])[H])=O)=O)[H])[H])=O,[*]C(CCCCCO[*])=O,,4.495544337546448,,10.1177_0095244314568691_part_3.txt_段1_Material3,31299.99999999999
[*]C(N(CN(C(OCOC(N(CN(C(OCCO[*])=O)[H])[H])=O)=O)[H])[H])=O,[*]C(N(CN(C(OCOC(N(CN(C(OCCO[*])=O)[H])[H])=O)=O)[H])[H])=O,,6.102135154272175,,10.1002_app.41849_part_2.txt_段1_Material1,1265130.000000001
[*]C(N(CN(C(OCOC(N(CN(C(OCCO[*])=O)[H])[H])=O)=O)[H])[H])=O,[*]C(OCCCO[*])=O,,3.462397997898956,,10.1021_bm2007218_part_2.txt_段1_Material2,2900.0
[*]C(N(CN(C(OCOC(N(CN(C(OCCO[*])=O)[H])[H])=O)=O)[H])[H])=O,[*]C([C@H](C)OC([C@H](C)O[*])=O)=O,,6.049218022670182,,10.1002_app.51014_part_2.txt_段1_Material3,1120000.000000001
[*]C(N(CN(C(OCOC(N(CN(C(OCCO[*])=O)[H])[H])=O)=O)[H])[H])=O,[*]C1=CC=C([*])N1,,4.303196057420489,,10.1016_j.synthmet.2020.116414_part_2.txt_段1_Material2,20099.99999999999
[*]C(N(CN(C(OCOC(N(CN(C(OCCO[*])=O)[H])[H])=O)=O)[H])[H])=O,[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O,,3.6989700043360174,,10.1016_j.carbpol.2018.12.090_part_4.txt_段1_Material1,4999.999999999984
[*]C(N(CN(C(OCOC(N(CN(C(OCCO[*])=O)[H])[H])=O)=O)[H])[H])=O,[*]C1C(OC(C(C1O)O)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O[*])CO)CO)CO,,4.817565369559781,,10.1016_j.carbpol.2011.09.098_part_1.txt_段1_Material1,65700.00000000004
[*]C(N(CN(C(OCOC(N(CN(C(OCCO[*])=O)[H])[H])=O)=O)[H])[H])=O,[*]CC(C#N)[*],,5.505149978319906,,10.1007_s10965-010-9438-9_part_1.txt_段1_Material1,320000.00000000023
[*]C(N(CN(C(OCOC(N(CN(C(OCCO[*])=O)[H])[H])=O)=O)[H])[H])=O,[*]CC(C1=CC=C(C=C1)S(O)(=O)=O)[*],,4.3979400086720375,,10.1088_1361-665x_ab20a2_part_3.txt_段1_Material1,24999.999999999993
[*]C(N(CN(C(OCOC(N(CN(C(OCCO[*])=O)[H])[H])=O)=O)[H])[H])=O,[*]CC(CC=CCC([*])C1=CC=CC=C1)C#N,,4.721810615212546,,10.1002_pc.24387_part_2.txt_段1_Material1,52699.99999999996
[*]C(N(CN(C(OCOC(N(CN(C(OCCO[*])=O)[H])[H])=O)=O)[H])[H])=O,[*]CC=CCCC(C#N)[*],,4.505149978319906,,10.1007_s13233-014-2077-y_part_1.txt_段1_Material3,32000.000000000022
[*]C(N(CN(C(OCOC(N(CN(C(OCCO[*])=O)[H])[H])=O)=O)[H])[H])=O,[*]CCCC(C1C([*])C2CC1C/C2=C/C)C,,4.5910646070265,,10.1007_s13233-014-2077-y_part_1.txt_段1_Material1,39000.00000000011
[*]C(N(CN(C(OCOC(N(CN(C(OCCO[*])=O)[H])[H])=O)=O)[H])[H])=O,[*]NC(C(N1CCCC1C(NCC(N2CC(CC2C(NC(C(NCC([*])=O)=O)CO)=O)O)=O)=O)=O)CCCCN,,4.8221680793680175,,10.1016_j.porgcoat.2014.03.011_part_1.txt_段1_Material1,66400.0
[*]C(N(CN(C(OCOC(N(CN(C(OCCO[*])=O)[H])[H])=O)=O)[H])[H])=O,[*]OC1OC(CO)C(OC2C(O)C(O)C([*])C(CO)O2)C(O)C1O,,3.230448921378274,,10.3390_polym10121338_part_2.txt_段1_Material1,1700.0000000000007
[*]C(N(CN(C(OCOC(N(CN(C(OCCO[*])=O)[H])[H])=O)=O)[H])[H])=O,[*]OCC[*],,2.6020599913279625,,10.1007_s10853-016-0689-7_part_1.txt_段1_Material1,400.0000000000001
[*]C(N(CN(C(OCOC(N(CN(C(OCCO[*])=O)[H])[H])=O)=O)[H])[H])=O,[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],,3.008600171761917,,10.1002_app.39670_part_2.txt_段1_Material1,1019.9999999999989
[*]C(N(CN(C(OCOC(N(CN(C(OCCO[*])=O)[H])[H])=O)=O)[H])[H])=O,[H]N(C1=CC=C(C=C1)CC2=CC=C(C=C2)N(C(OCCO[*])=O)[H])C([*])=O,,5.949390006644912,,10.1080_03602559.2013.820757_part_2.txt_段1_Material1,889999.9999999991
[*]C(OCCCO[*])=O,[*]C(CCCCCO[*])=O,,6.778151250383644,,10.1002_smll.201800821_part_3.txt_段1_Material1,6000000.000000003
[*]C([C@H](C)OC([C@H](C)O[*])=O)=O,CC(CO[*])[*],,5.331589240955137,,10.1002_app.45299_part_1.txt_段1_Material1,214580.0
